N,P,K,Soil_pH,Soil_Moisture,Soil_Type,Temperature,Humidity,Rainfall,Season,Irrigation_Type,Recommended_Crop
31,48,87,5.87,34.79,Loamy,33.74,78.38,2364.48,Kharif,Sprinkler,Rice
88,27,28,7.21,54.76,Clay,39.69,70.81,2809.16,Kharif,Sprinkler,Rice
153,82,86,7.47,13.15,Clay,15.66,43.73,946.84,Rabi,Drip,Wheat
108,81,108,6.84,55.82,Loamy,11.52,32.16,303.56,Kharif,Canal,Wheat
44,51,77,5.6,30.77,Loamy,23.89,46.47,1476.59,Zaid,Canal,Sugarcane
20,13,42,6.53,17.77,Loamy,18.62,67.71,2899.82,Rabi,Drip,Wheat
150,29,31,5.51,44.17,Clay,30,30.91,1727.2,Rabi,Sprinkler,Rice
68,37,74,8.11,49.85,Silt,24.83,34.52,1256.85,Rabi,Canal,Barley
79,49,20,7.57,12.37,Silt,24.97,54.56,1745.61,Rabi,Rainfed,Rice
21,74,25,6.47,59.36,Clay,20.65,40.56,663.02,Rabi,Rainfed,Barley
92,53,77,8.36,44.85,Silt,16.32,67.91,2303.76,Kharif,Canal,Wheat
129,32,102,6.69,26.07,Sandy,16.4,40.48,2105.27,Zaid,Canal,Wheat
80,66,112,5.81,17.56,Sandy,21.61,89.62,2227.54,Kharif,Rainfed,Rice
36,56,53,4.88,29.63,Clay,30.46,56.15,1046.43,Zaid,Rainfed,Tomato
68,22,111,6.67,21.03,Silt,20.11,38.9,2477.85,Kharif,Canal,Rice
95,25,97,7.94,34.71,Sandy,19.78,34.43,2700.37,Kharif,Rainfed,Wheat
150,64,18,7.97,49.09,Silt,22.75,55.23,2875.49,Rabi,Drip,Rice
62,74,81,6.92,43.01,Loamy,39.73,78.55,1987.93,Zaid,Canal,Rice
76,25,87,6.07,31.8,Silt,12.74,56.33,1174.89,Rabi,Rainfed,Wheat
69,46,88,7.1,15.95,Sandy,18.84,38.46,1285.01,Zaid,Canal,Wheat
56,61,71,7.55,57.86,Sandy,18.76,59.32,1783.76,Rabi,Canal,Wheat
65,19,95,6.15,23.52,Clay,39.24,50.24,1811.29,Zaid,Rainfed,Rice
34,47,110,6.41,23.89,Clay,22.22,60.11,2418.74,Kharif,Rainfed,Rice
99,53,24,7.22,42.28,Loamy,27.01,53.47,437.8,Rabi,Sprinkler,Millet
158,83,15,8.01,48.53,Sandy,15.94,68.87,1786.46,Rabi,Drip,Wheat
43,63,10,7.66,59.21,Clay,10.38,78.22,1175.98,Rabi,Sprinkler,Wheat
144,60,29,4.59,58.46,Clay,20.18,83.19,2535.05,Zaid,Sprinkler,Rice
137,61,114,5,55.69,Clay,29.17,74.48,1185.79,Zaid,Rainfed,Sugarcane
99,79,45,7.91,31.77,Loamy,30.75,51.3,1509.91,Rabi,Canal,Rice
113,68,11,7.84,18.33,Loamy,32.62,56.91,837.43,Kharif,Canal,Maize
84,22,79,6.06,39.22,Sandy,35.82,68.51,1028.05,Kharif,Canal,Barley
107,50,11,6.84,10.86,Loamy,13.47,43.19,1755.71,Zaid,Canal,Wheat
107,21,12,8.12,19.81,Sandy,12.48,72.11,1392.54,Zaid,Canal,Wheat
145,59,16,8.15,10.13,Sandy,33.63,68.99,764.22,Rabi,Rainfed,Millet
108,66,93,7.63,19.03,Sandy,23.07,69.39,1526.85,Rabi,Sprinkler,Rice
80,59,73,5.34,33.74,Clay,38.41,50,662.96,Rabi,Rainfed,Millet
34,66,50,7.42,29.67,Silt,38.3,66.09,2668.84,Kharif,Sprinkler,Rice
113,63,63,4.9,28.46,Clay,14.25,41.86,2787.76,Zaid,Canal,Sugarcane
70,75,50,8.08,51.55,Clay,30.74,41.38,834,Rabi,Drip,Potato
46,17,14,5.1,43.75,Loamy,12.01,76.11,346.48,Rabi,Canal,Wheat
93,72,98,7.15,56.82,Clay,22.1,52.77,2795.69,Rabi,Canal,Rice
80,18,111,6.94,32.27,Sandy,35.25,62.68,1073.47,Rabi,Drip,Barley
50,69,91,7.61,23.61,Silt,23.83,47.56,726.28,Zaid,Drip,Rice
31,72,72,6.71,16.13,Loamy,11.01,44.15,2774.09,Kharif,Canal,Wheat
65,81,10,4.74,43.6,Silt,17.21,76.79,2671.36,Zaid,Drip,Wheat
51,12,34,7.32,52.09,Loamy,12.59,77.65,348.86,Rabi,Sprinkler,Wheat
80,82,90,6.03,19.19,Clay,22.25,80.18,781.42,Kharif,Rainfed,Rice
65,22,55,5.78,53.94,Clay,30.9,81.27,2475.19,Zaid,Sprinkler,Rice
104,18,24,8.47,36.31,Clay,29.81,54.68,948.15,Rabi,Canal,Potato
99,61,78,6.86,17.2,Clay,31.57,78.54,2071.63,Zaid,Canal,Rice
154,71,26,7.34,42.14,Loamy,21.51,50.76,312.13,Rabi,Drip,Potato
23,17,30,6.61,36,Loamy,17.96,33.15,2556.58,Kharif,Rainfed,Wheat
71,54,62,7.58,11.41,Sandy,11.71,71.36,1382.23,Rabi,Drip,Wheat
131,62,64,7.51,29.96,Loamy,38.25,41.94,1516.17,Kharif,Sprinkler,Rice
55,72,96,7.13,49.24,Loamy,13.55,57.09,2463.14,Kharif,Sprinkler,Wheat
73,66,116,8.49,37.77,Clay,15.35,39.83,1471.69,Kharif,Rainfed,Wheat
138,63,19,6.34,24.1,Sandy,10.75,53.49,491.53,Rabi,Rainfed,Wheat
146,28,90,7.32,56.43,Silt,19.52,83.09,1612.21,Kharif,Canal,Wheat
36,76,66,7.69,21.89,Loamy,34.57,66.79,1478.91,Zaid,Rainfed,Tomato
94,55,74,6,22.64,Silt,19.97,38.89,1460.09,Zaid,Sprinkler,Sugarcane
124,19,46,6.33,27.73,Clay,29.98,73.53,739.7,Zaid,Canal,Millet
136,27,16,8.38,54.73,Clay,38.97,80.87,659.17,Zaid,Rainfed,Millet
62,21,85,4.63,35.38,Silt,36.78,39.98,2378.04,Zaid,Rainfed,Rice
131,58,49,5.84,44.11,Silt,15.4,74.65,1933.68,Rabi,Drip,Sugarcane
134,32,59,6.44,58.81,Sandy,20.78,62.95,217.79,Zaid,Drip,Cotton
46,71,10,4.51,49.16,Loamy,32.53,66.26,2538.82,Kharif,Drip,Rice
56,20,29,8.1,18.63,Loamy,39.33,86.34,539.86,Kharif,Rainfed,Millet
65,82,117,5.64,49.42,Loamy,31.48,32.19,2265.51,Rabi,Sprinkler,Rice
132,65,40,5.53,47.42,Loamy,17.57,68.33,468.98,Kharif,Sprinkler,Wheat
54,64,77,7.78,21.63,Sandy,13.98,34.89,2919.86,Zaid,Rainfed,Wheat
151,34,99,5.61,26.27,Clay,24.85,77.38,2721.43,Rabi,Drip,Rice
99,18,21,7.13,45.51,Silt,15.79,83.77,712.45,Zaid,Rainfed,Wheat
99,21,31,7.79,21.92,Clay,16.83,35.19,223.59,Zaid,Rainfed,Wheat
140,20,10,7.67,20.41,Sandy,29.03,31.55,367.03,Rabi,Sprinkler,Millet
141,47,10,7.63,45.17,Loamy,25.45,87.34,2464.48,Kharif,Rainfed,Rice
100,37,12,4.85,54.03,Clay,13.62,85.59,414.99,Zaid,Drip,Pulses
138,17,85,4.82,13.75,Loamy,14.61,85.42,2378.81,Kharif,Canal,Sugarcane
77,83,30,5.73,32.3,Silt,10.58,86.38,2495.45,Kharif,Sprinkler,Millet
82,56,22,4.64,40.36,Clay,16.59,60.01,1059.35,Zaid,Canal,Maize
119,45,70,6.5,43.81,Loamy,36.62,88.61,2258.34,Rabi,Rainfed,Rice
85,59,22,6.08,59.81,Sandy,33.79,83.54,2496.85,Rabi,Rainfed,Rice
104,18,114,6.73,44.13,Silt,22.44,35.86,2385.75,Rabi,Drip,Rice
156,69,91,5.7,41.01,Loamy,32.26,78.76,736.38,Kharif,Rainfed,Millet
142,81,42,6.44,59.49,Loamy,22.21,72.75,1458.01,Zaid,Sprinkler,Sugarcane
21,76,15,5.84,13.03,Sandy,33.76,38.05,391.08,Rabi,Rainfed,Millet
125,62,34,5.28,13.72,Silt,15.46,74.28,1670.9,Zaid,Sprinkler,Sugarcane
127,26,32,7.1,38.03,Sandy,14.58,59.1,1438.51,Rabi,Canal,Wheat
91,62,97,7.19,27.93,Silt,12.34,81.23,2727.33,Kharif,Drip,Wheat
145,37,110,7.82,14.83,Loamy,17.25,79.13,250.64,Kharif,Sprinkler,Wheat
76,72,35,8,25.32,Loamy,14.39,86.54,1684.68,Kharif,Sprinkler,Wheat
100,24,13,7.32,43.72,Silt,33.96,34.52,2250.46,Zaid,Sprinkler,Rice
38,28,111,7.25,54.03,Loamy,17.2,72.61,1499.07,Rabi,Rainfed,Wheat
26,79,44,4.73,14.72,Clay,25.49,52.62,866.65,Rabi,Sprinkler,Wheat
156,56,84,4.94,37.01,Loamy,32.69,76.56,1907.57,Zaid,Sprinkler,Rice
73,80,109,7.75,24.81,Silt,30.31,66.15,2963.89,Kharif,Drip,Rice
123,57,34,5.43,43.37,Clay,16.14,59.73,314.8,Kharif,Rainfed,Maize
105,82,29,5.92,37.47,Silt,12.31,30.25,748.92,Rabi,Canal,Potato
101,29,10,5.08,56.34,Clay,37.35,66.43,1573.7,Zaid,Canal,Rice
80,46,103,5.28,11.88,Clay,28.66,55.22,1873.28,Zaid,Canal,Rice
106,84,77,7.6,33.5,Sandy,31.2,49.95,1947.62,Rabi,Rainfed,Rice
21,11,32,5.55,19.64,Sandy,21.58,89.33,368.59,Kharif,Drip,Cotton
50,73,108,6.3,36.84,Clay,17.25,72.02,544.18,Zaid,Rainfed,Wheat
52,45,115,5.11,52.68,Clay,25.92,62.39,2845.11,Rabi,Sprinkler,Rice
99,14,31,7.21,55.57,Clay,12.34,82.12,410.97,Zaid,Canal,Wheat
30,73,104,7.41,29.91,Sandy,34,43.63,1373.51,Zaid,Rainfed,Rice
147,16,71,5.95,50.59,Sandy,29.64,67.19,1816.31,Rabi,Sprinkler,Rice
154,79,10,7.64,24.03,Sandy,32.85,81.66,1079.65,Zaid,Drip,Sugarcane
147,31,68,5.46,10.32,Clay,27.08,37.42,915.9,Zaid,Sprinkler,Millet
50,83,77,7.27,52.76,Clay,27.34,44.17,1012.58,Zaid,Drip,Maize
145,55,28,7.42,15.97,Silt,28.01,34.96,991.31,Rabi,Canal,Potato
66,49,39,8.37,10.88,Loamy,33.52,89.55,1262.31,Kharif,Drip,Maize
126,70,10,5.43,27.69,Loamy,16.76,64.85,525.02,Kharif,Rainfed,Pulses
38,55,57,4.87,28.97,Sandy,30.45,59.37,2589.89,Kharif,Canal,Rice
100,37,28,5.55,13.86,Sandy,26.58,50.31,2326.33,Zaid,Rainfed,Rice
142,44,61,4.99,50.71,Loamy,24.85,56.97,295.49,Kharif,Rainfed,Barley
153,10,94,5.18,30.28,Sandy,26.23,76.55,2331.54,Zaid,Drip,Rice
126,38,31,5.84,34.5,Clay,18.17,85,2518.55,Zaid,Rainfed,Sugarcane
68,18,59,6.16,23.23,Loamy,11.11,36.3,2781.66,Kharif,Rainfed,Wheat
92,18,75,8.11,35.58,Clay,32.77,47.98,1916.25,Rabi,Sprinkler,Rice
69,31,15,5.28,48.34,Loamy,37.49,41.35,2587.94,Zaid,Canal,Rice
100,72,73,8.39,55.31,Loamy,24.42,56.13,2325.49,Zaid,Canal,Rice
114,75,30,7.74,58.53,Sandy,35.14,61.83,271.15,Kharif,Rainfed,Millet
31,89,106,8.03,31.34,Clay,26.66,73.28,2470.87,Rabi,Sprinkler,Rice
42,67,28,8.22,59.5,Clay,37.91,82.54,1826.85,Rabi,Rainfed,Rice
73,79,100,7.51,24.75,Silt,25.25,62.53,2021.56,Rabi,Sprinkler,Rice
137,64,46,7.66,10.35,Clay,16.15,59.33,2677.81,Zaid,Sprinkler,Wheat
78,22,72,6.25,48.38,Clay,36.1,64.55,229.19,Kharif,Rainfed,Millet
22,28,38,6.54,18.92,Sandy,34.01,83.3,502.1,Rabi,Canal,Millet
77,88,69,8.23,12.62,Silt,21.94,68.91,1806.63,Zaid,Rainfed,Rice
76,42,101,6.01,56.2,Clay,35.26,77.24,1347,Zaid,Sprinkler,Pulses
109,83,43,4.67,49.59,Sandy,10.27,73.17,1370.51,Zaid,Drip,Sugarcane
74,74,10,7.55,15.13,Loamy,33.99,85.41,1074.17,Zaid,Canal,Wheat
64,69,57,6.79,48.85,Clay,30.64,79.02,2491.92,Rabi,Sprinkler,Rice
20,21,98,7.76,52.2,Sandy,21.39,50.47,489.97,Kharif,Sprinkler,Cotton
40,52,30,4.8,55.27,Loamy,33.75,81.26,1692.32,Kharif,Canal,Rice
40,26,43,6.98,37.18,Clay,13.8,58.05,1483.01,Kharif,Canal,Wheat
71,77,35,5.49,45.17,Clay,16.1,80.83,1743.67,Rabi,Drip,Wheat
101,38,45,8.11,48.11,Sandy,26.01,84.34,341.57,Rabi,Sprinkler,Millet
86,64,108,4.94,44.43,Loamy,36.43,71.12,2086.53,Rabi,Rainfed,Rice
132,16,32,7.87,42.34,Loamy,13.9,73.13,237.86,Kharif,Rainfed,Wheat
63,53,90,4.85,37.38,Loamy,26.93,38.47,1677.93,Kharif,Drip,Rice
29,86,56,4.6,33.96,Loamy,32.59,49.43,943.43,Kharif,Sprinkler,Tomato
83,14,115,5.44,59.81,Clay,32.3,63.46,1076.54,Kharif,Sprinkler,Pulses
88,69,85,5.83,26.88,Loamy,28.84,30.21,2267.53,Zaid,Sprinkler,Rice
87,15,53,7.01,14.41,Sandy,38.23,80.84,2960.48,Zaid,Drip,Rice
47,16,29,5.03,48.25,Sandy,24.46,52.17,1530.98,Zaid,Canal,Rice
135,55,112,6.25,20.69,Clay,36.41,73.4,2074.64,Kharif,Sprinkler,Rice
70,66,36,5.32,36.63,Sandy,28.59,76.16,895.68,Zaid,Drip,Rice
23,63,115,7.92,14.79,Silt,32.12,62.88,1751.22,Rabi,Drip,Rice
98,55,70,4.68,40.96,Clay,23.94,77.41,479.97,Rabi,Drip,Wheat
36,19,46,5.92,57.2,Silt,15.03,70.94,2580.66,Zaid,Drip,Rice
127,13,93,7.03,46.14,Loamy,13.27,51.59,1476.02,Zaid,Canal,Wheat
93,76,61,8.15,20.73,Silt,30.47,78.97,1212.1,Rabi,Drip,Wheat
42,34,84,7.97,58.56,Clay,21.29,68.16,1637.5,Kharif,Rainfed,Rice
37,87,101,8.08,25.35,Loamy,27.02,39.61,2756.25,Zaid,Canal,Rice
148,70,71,4.75,31.83,Sandy,32.38,76.37,2374.06,Zaid,Rainfed,Rice
54,47,75,7.86,34.91,Clay,33.59,70.57,627.63,Kharif,Sprinkler,Millet
83,41,33,7.62,59.54,Loamy,25.29,47.08,2350.4,Rabi,Canal,Rice
78,32,89,8.11,13.44,Clay,19.44,80.52,1300.01,Kharif,Rainfed,Wheat
20,46,21,5.75,44.84,Loamy,33.28,52.44,1306.04,Zaid,Rainfed,Sugarcane
150,12,25,8.15,28.1,Clay,22.46,63.16,2321.87,Zaid,Canal,Rice
86,22,45,6.11,13.92,Clay,38.1,50.59,1487.11,Zaid,Sprinkler,Maize
56,43,11,7.04,56.75,Clay,34.74,73.46,402.92,Zaid,Canal,Millet
48,74,98,6.2,39.49,Clay,32.41,64.87,890.95,Rabi,Drip,Potato
108,85,71,6.21,47.68,Silt,17.24,58.22,2704.94,Kharif,Sprinkler,Wheat
119,17,73,6.69,22.02,Loamy,20.88,31.22,1857.46,Rabi,Rainfed,Rice
141,18,38,5.92,48.08,Loamy,35.47,66.43,2614.2,Zaid,Sprinkler,Rice
109,37,101,7.67,51.42,Clay,10.69,67.34,1054.42,Rabi,Rainfed,Wheat
151,87,83,7.03,31.54,Clay,33.44,40.87,2129.07,Kharif,Canal,Rice
33,27,118,7.26,38.6,Sandy,22.12,49.94,2398.82,Rabi,Sprinkler,Rice
150,51,96,5.42,58.59,Loamy,33.98,82.73,712.1,Zaid,Rainfed,Millet
104,50,105,8.38,52.34,Silt,26.57,62.95,265.29,Kharif,Rainfed,Millet
40,79,40,7.14,32.24,Loamy,25.8,56.1,1976.38,Rabi,Canal,Rice
45,42,92,5.29,43.23,Loamy,31.05,86.16,1815.28,Kharif,Drip,Rice
60,86,24,7.5,49.21,Loamy,34.19,78.72,311.53,Rabi,Drip,Millet
141,63,64,5.19,11.22,Sandy,30.8,35.85,1350.21,Zaid,Sprinkler,Sugarcane
57,45,42,4.75,39.42,Silt,23.52,81.54,1777.57,Rabi,Sprinkler,Rice
107,65,90,6.61,59.23,Clay,19.63,38.98,793.81,Kharif,Canal,Wheat
30,26,61,6.71,57.36,Silt,35.37,40.49,470.31,Rabi,Rainfed,Millet
48,19,109,5.26,51.62,Clay,25.62,34.52,2443.63,Kharif,Sprinkler,Rice
79,53,29,5.89,15.31,Clay,33.5,58.88,2790.06,Kharif,Rainfed,Rice
80,11,82,8.28,59.7,Silt,39.87,68.68,1452.98,Rabi,Drip,Potato
41,23,47,5.64,40.48,Sandy,29.32,75.22,575.12,Zaid,Drip,Millet
97,50,12,5.12,21.15,Sandy,18.35,31.6,1379.63,Zaid,Drip,Pulses
132,11,63,8.47,43.71,Clay,35.97,40.67,981.55,Zaid,Sprinkler,Millet
142,28,75,5.71,52.83,Sandy,18.21,67.27,1573.4,Rabi,Drip,Sugarcane
63,89,27,7.22,15.62,Sandy,17.81,61.54,225.27,Rabi,Rainfed,Wheat
116,10,96,5.43,55.82,Sandy,12.22,33.08,2627.5,Zaid,Rainfed,Sugarcane
96,11,92,6.7,56.01,Sandy,12.36,86.12,362.69,Zaid,Rainfed,Wheat
159,36,16,6.05,10.67,Clay,35.87,75.51,1403.62,Kharif,Canal,Sugarcane
74,11,44,8.35,55.02,Sandy,16.92,51.53,2051.19,Kharif,Canal,Wheat
70,60,93,6.23,57.34,Silt,13.26,62.18,2023.21,Rabi,Rainfed,Wheat
121,19,93,6.84,11.88,Silt,20.58,52.46,1034.98,Zaid,Sprinkler,Sugarcane
48,28,92,8.28,24.71,Clay,31.41,57.32,1598.8,Kharif,Sprinkler,Rice
88,89,114,8.46,28.66,Loamy,20.19,65.77,1591.33,Zaid,Drip,Rice
99,22,89,4.91,27.44,Sandy,19.28,53.91,567.54,Rabi,Drip,Cotton
50,57,111,7.84,47.95,Silt,24.64,67.24,1242.75,Rabi,Rainfed,Wheat
131,65,94,6.03,27.91,Loamy,10.64,57.91,533.99,Rabi,Drip,Wheat
65,81,102,6.88,57.83,Silt,24.73,69.44,359.85,Zaid,Rainfed,Tomato
116,65,117,6,59.75,Silt,39.7,45.73,355.81,Kharif,Sprinkler,Millet
71,59,69,6.1,25.84,Loamy,33.98,40.27,1417.95,Rabi,Drip,Wheat
157,54,111,5.14,35.44,Sandy,12.11,30.81,2242.9,Zaid,Drip,Sugarcane
93,68,118,6.79,37.89,Clay,29.64,66.12,2956.73,Rabi,Drip,Rice
60,48,33,6.69,38.97,Clay,23.83,88.85,1799.42,Zaid,Rainfed,Rice
96,30,110,5.26,28.71,Clay,34.79,55.22,1038.16,Rabi,Sprinkler,Wheat
150,64,102,6.67,18.3,Sandy,12.96,42.76,779.89,Kharif,Drip,Wheat
133,66,104,8.39,12.73,Sandy,16.98,30.79,2145.52,Zaid,Drip,Wheat
71,50,118,7.36,15.32,Silt,33.73,60.77,344.97,Zaid,Rainfed,Millet
106,79,48,6.42,55.06,Clay,35.48,89.56,934.43,Kharif,Sprinkler,Maize
128,58,21,8.16,24.02,Clay,25.88,89.03,2127.93,Rabi,Sprinkler,Rice
88,53,103,6.8,13.84,Silt,10.59,36.08,1446.06,Zaid,Drip,Wheat
139,44,62,5.04,41.18,Silt,36.81,78.98,1600.59,Zaid,Rainfed,Rice
86,14,73,6.69,13.77,Loamy,21.48,40.4,2931.35,Kharif,Rainfed,Rice
80,80,13,5.22,13.5,Loamy,11.19,78.56,1332.94,Rabi,Drip,Barley
90,83,103,7.57,41.08,Sandy,34.56,81.21,1866.37,Rabi,Rainfed,Rice
49,83,14,8.37,39.57,Clay,22.54,30.46,2996.11,Zaid,Sprinkler,Rice
115,60,25,5.94,12.07,Silt,15.7,44.24,2121.83,Rabi,Canal,Sugarcane
75,66,36,6.24,33.02,Clay,34.05,33.39,1640.49,Zaid,Sprinkler,Rice
72,67,13,6.19,31.79,Sandy,23.73,59.93,1106.89,Kharif,Drip,Tomato
26,45,81,5.64,37.33,Clay,28.23,31.6,2934.08,Kharif,Canal,Rice
116,19,57,7.68,46.89,Silt,34.69,67.57,1022.71,Zaid,Sprinkler,Sugarcane
132,59,17,6.97,24.14,Silt,25.67,63.5,524.31,Rabi,Drip,Millet
144,46,90,4.76,31.64,Silt,13.31,52.76,2792.4,Kharif,Sprinkler,Sugarcane
151,29,55,7.86,49.64,Sandy,38.91,57.71,1093.19,Rabi,Drip,Sugarcane
140,22,53,5.25,56.13,Silt,18.6,89.41,1848.89,Zaid,Drip,Sugarcane
57,84,76,8.42,54.57,Loamy,39.83,40.06,2008.53,Zaid,Rainfed,Rice
141,28,100,6.01,33.88,Silt,10.18,73.86,930.54,Kharif,Rainfed,Wheat
45,65,61,6.97,36.04,Clay,24.51,68.72,1385.53,Rabi,Drip,Potato
148,54,43,4.81,36.46,Silt,31.15,69.82,635.36,Rabi,Sprinkler,Millet
23,69,71,5.88,53.44,Silt,37.19,50.74,2676.73,Kharif,Canal,Rice
58,77,118,7.71,52,Clay,33.41,42.99,1836.68,Zaid,Sprinkler,Rice
73,66,30,6.41,25.58,Sandy,17.67,69.05,2692.76,Kharif,Canal,Wheat
52,63,116,8.12,18.14,Sandy,17.3,84.76,919.94,Zaid,Rainfed,Wheat
39,46,33,6.8,28.95,Sandy,20.7,88.56,1975.18,Zaid,Rainfed,Rice
35,46,53,8.21,24.42,Sandy,13.32,58.85,810.29,Zaid,Rainfed,Wheat
146,23,50,8.43,57.54,Silt,30.09,55.54,1009.34,Rabi,Canal,Sugarcane
106,53,38,6.32,23.3,Silt,38.24,50.94,1211.22,Zaid,Sprinkler,Sugarcane
101,51,112,6.76,19.06,Loamy,29.26,78.6,1738.39,Rabi,Sprinkler,Rice
81,10,15,7.84,54.97,Sandy,26,45.32,1756.18,Kharif,Canal,Rice
50,32,65,5.39,14.32,Clay,25.1,60.78,760.92,Zaid,Drip,Millet
61,73,23,7.95,23.01,Clay,27.78,50.7,329,Zaid,Sprinkler,Millet
31,37,59,6.87,31.96,Clay,31.32,82.54,2361.87,Zaid,Sprinkler,Rice
84,13,87,7.4,39.76,Clay,33.85,46.96,1672.95,Kharif,Sprinkler,Rice
92,50,110,4.82,26.38,Loamy,30.95,71.19,1077.11,Rabi,Sprinkler,Barley
150,69,61,7.56,34.81,Loamy,31.15,65.32,347.73,Rabi,Canal,Millet
134,27,97,5.74,19.94,Loamy,38.55,49.7,492.87,Kharif,Rainfed,Millet
156,72,86,7.72,38.71,Sandy,36.98,45.29,1386.02,Kharif,Drip,Sugarcane
125,70,10,6.54,30.39,Silt,34.72,78.23,1554.73,Zaid,Canal,Rice
35,58,21,5.6,52.46,Clay,11.3,60.63,1256.92,Rabi,Rainfed,Wheat
97,56,115,8.31,30.79,Clay,30.07,66.69,1786.23,Rabi,Sprinkler,Rice
144,48,33,7.56,32.19,Loamy,23.65,87.73,2479.37,Zaid,Canal,Rice
150,15,46,8.44,39.61,Sandy,28.53,53.88,2095.96,Kharif,Drip,Rice
149,62,93,5.96,16.16,Loamy,30.59,78.86,2627.66,Kharif,Canal,Rice
131,85,79,7.1,17.84,Clay,31.44,68.33,1924.27,Rabi,Canal,Rice
146,34,85,6.95,49.51,Clay,36.08,65.61,494.1,Rabi,Rainfed,Millet
40,74,94,7.25,23.67,Loamy,37.3,33.27,619.85,Rabi,Rainfed,Millet
108,14,12,4.65,44.23,Clay,28.2,84.74,1293.45,Zaid,Canal,Sugarcane
66,74,36,5.67,14.87,Silt,36.82,43.72,994.9,Zaid,Drip,Sugarcane
104,17,119,8.14,51.09,Silt,32.94,58.39,2026.29,Zaid,Canal,Rice
147,48,62,6.2,59.41,Loamy,16.08,75.12,1952.33,Rabi,Drip,Wheat
91,52,109,8.34,28.68,Silt,11.06,61.34,1495.27,Rabi,Canal,Wheat
61,82,26,5.35,35.28,Silt,10.3,30.26,2002.18,Kharif,Canal,Rice
28,14,119,8.49,32.14,Loamy,27.6,86.94,2751.26,Rabi,Sprinkler,Rice
44,13,24,7.29,54.71,Loamy,25.65,31.23,1576.8,Zaid,Rainfed,Rice
21,10,48,7.61,10.5,Loamy,30.89,35.39,1172.35,Kharif,Sprinkler,Wheat
38,65,13,6.09,42.67,Silt,35.28,43.45,1533.47,Zaid,Drip,Rice
39,54,26,8.13,42.62,Clay,14.93,65.94,606.3,Kharif,Rainfed,Wheat
89,74,111,6.68,29.12,Sandy,35.69,88.27,472.67,Rabi,Rainfed,Millet
36,12,20,7.22,20.97,Clay,12.94,85.36,1349.5,Rabi,Rainfed,Wheat
143,31,21,4.88,21.98,Loamy,36.5,69.08,2785.52,Zaid,Drip,Rice
108,81,41,7.03,50.02,Clay,35.51,74.5,2616.14,Kharif,Drip,Rice
113,65,36,8.02,13.31,Sandy,30.91,72.71,2099.17,Rabi,Drip,Rice
103,27,53,5.21,38.19,Clay,19,71.22,2212.92,Zaid,Sprinkler,Sugarcane
150,34,52,7.45,25.34,Loamy,12.8,78.74,2609.55,Kharif,Drip,Wheat
106,57,100,4.6,23.26,Sandy,33.34,50.39,2763.23,Rabi,Sprinkler,Rice
70,40,58,8.2,35.29,Silt,16.54,43.27,2046.41,Kharif,Drip,Wheat
101,39,113,8.43,54.89,Clay,23.23,50.86,1280.67,Rabi,Drip,Sugarcane
27,89,117,5.92,40.9,Silt,25.93,32.92,612.94,Kharif,Canal,Millet
140,75,102,4.93,49.43,Silt,30.56,88.02,219.38,Rabi,Sprinkler,Millet
23,19,82,7.13,40.03,Sandy,24.62,74.37,2014.19,Zaid,Drip,Rice
105,80,52,4.62,44.89,Silt,30.84,42.81,1313.88,Kharif,Canal,Sugarcane
147,68,12,6.43,31.62,Silt,34.42,45.35,423.1,Zaid,Sprinkler,Millet
129,60,112,5.59,56.3,Clay,31.39,89.56,980.26,Zaid,Canal,Pulses
118,18,38,6.39,35.1,Sandy,18.99,76.09,1512.46,Zaid,Canal,Wheat
56,63,94,4.57,37.59,Loamy,36.83,55.54,2394.06,Zaid,Canal,Rice
90,71,44,4.71,36.25,Loamy,26.52,42.4,1081.42,Rabi,Drip,Barley
52,18,57,4.56,25.81,Sandy,23.96,32.43,2037.46,Rabi,Canal,Rice
50,18,83,6.98,21.56,Silt,27.25,70.16,320.9,Rabi,Drip,Millet
144,33,96,6.74,13.69,Clay,24.5,76.8,2894.66,Rabi,Rainfed,Rice
31,48,48,5.43,45.91,Silt,32.65,36.46,2920.71,Kharif,Sprinkler,Rice
30,84,98,7.09,24.46,Loamy,22.62,30.14,1679.29,Kharif,Drip,Rice
107,17,33,8.04,29.46,Clay,33.3,51.45,2041.15,Kharif,Drip,Rice
91,34,29,5.61,56,Sandy,32.8,70.05,2340.79,Rabi,Canal,Rice
51,75,24,7.83,38.32,Silt,18.31,85.43,2917.07,Rabi,Canal,Wheat
76,19,94,7.15,14.85,Silt,12.88,82.77,1724.94,Zaid,Drip,Wheat
105,33,115,4.64,49.98,Clay,35.53,71.31,2314.99,Kharif,Canal,Rice
38,89,85,6,22.81,Silt,15.07,78.84,738.62,Zaid,Drip,Tomato
135,68,27,6.53,37.64,Sandy,10.94,51.35,631.32,Zaid,Canal,Wheat
33,40,69,7.43,35.5,Clay,22.07,44.71,2195.05,Rabi,Canal,Rice
52,20,96,5.65,21.9,Sandy,17.62,37.45,2787.02,Rabi,Canal,Potato
29,15,114,8.43,15.79,Sandy,16.61,40.9,1789.34,Zaid,Drip,Wheat
99,79,102,7.24,20.56,Sandy,15.17,87.78,1696.61,Rabi,Canal,Wheat
83,41,50,5.99,14.87,Sandy,32.48,85.8,1799.16,Kharif,Sprinkler,Rice
